date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
28/02/1999,Kenya,Zambia,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
28/02/1999,Liberia,Algeria,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
28/02/1999,Madagascar,Congo DR,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
28/02/1999,Senegal,Nigeria,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
28/02/1999,Togo,Morocco,2,3,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
3/03/1999,Bolivia,Jamaica,0,0,Friendly,FALSE,FALSE,TRUE
3/03/1999,Bulgaria,Slovakia,2,0,Friendly,TRUE,FALSE,FALSE
3/03/1999,Guatemala,Paraguay,2,3,Friendly,TRUE,FALSE,FALSE
3/03/1999,Poland,Armenia,1,0,Friendly,TRUE,FALSE,FALSE
3/03/1999,Romania,Estonia,2,0,Friendly,TRUE,FALSE,FALSE
5/03/1999,Guatemala,Bolivia,0,3,Friendly,TRUE,FALSE,FALSE
5/03/1999,Jamaica,Paraguay,1,3,Friendly,FALSE,FALSE,TRUE
6/03/1999,Azerbaijan,Estonia,2,2,Friendly,FALSE,FALSE,TRUE
7/03/1999,Bolivia,Paraguay,0,3,Friendly,FALSE,FALSE,TRUE
7/03/1999,Guatemala,Jamaica,2,4,Friendly,TRUE,FALSE,FALSE
10/03/1999,Greece,Croatia,3,2,Friendly,TRUE,FALSE,FALSE
10/03/1999,Hungary,Bosnia-Herzegovina,1,1,Friendly,TRUE,FALSE,FALSE
10/03/1999,Luxembourg,Iceland,1,2,Friendly,TRUE,FALSE,FALSE
10/03/1999,Malta,Moldova,0,2,Friendly,TRUE,FALSE,FALSE
10/03/1999,Romania,Israel,0,2,Friendly,TRUE,FALSE,FALSE
10/03/1999,Switzerland,Austria,2,4,Friendly,TRUE,FALSE,FALSE
16/03/1999,Cyprus,Estonia,1,2,Friendly,TRUE,FALSE,FALSE
20/03/1999,Georgia,Ukraine,0,1,Friendly,TRUE,FALSE,FALSE
26/03/1999,Portugal,Azerbaijan,7,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Andorra,Iceland,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Armenia,Russia,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Belarus,Switzerland,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Belgium,Bulgaria,0,1,Friendly,TRUE,FALSE,FALSE
27/03/1999,Czech Republic,Lithuania,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Denmark,Italy,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,England,Poland,3,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,France,Ukraine,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Georgia,Slovenia,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Greece,Norway,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Hungary,Liechtenstein,5,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Northern Ireland,Germany,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Romania,Slovakia,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Spain,Austria,9,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Sweden,Luxembourg,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/03/1999,Turkey,Moldova,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/03/1999,Israel,Cyprus,3,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/03/1999,Korea Republic,Brazil,1,0,Friendly,TRUE,FALSE,FALSE
28/03/1999,Trinidad and Tobago,Jamaica,2,0,Friendly,TRUE,FALSE,FALSE
30/03/1999,Belgium,Egypt,0,1,Friendly,TRUE,FALSE,FALSE
30/03/1999,Venezuela,Colombia,0,0,Friendly,TRUE,FALSE,FALSE
31/03/1999,Azerbaijan,Romania,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,France,Armenia,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Germany,Finland,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Italy,Belarus,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Jamaica,Paraguay,3,0,Friendly,TRUE,FALSE,FALSE
31/03/1999,Japan,Brazil,0,2,Friendly,TRUE,FALSE,FALSE
31/03/1999,Latvia,Greece,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Liechtenstein,Portugal,0,5,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Lithuania,Estonia,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Luxembourg,Bulgaria,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Moldova,Northern Ireland,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Netherlands,Argentina,1,1,Friendly,TRUE,FALSE,FALSE
31/03/1999,Poland,Sweden,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Russia,Andorra,6,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,San Marino,Spain,0,6,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Scotland,Czech Republic,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Slovakia,Hungary,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Switzerland,Wales,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/03/1999,Ukraine,Iceland,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
3/04/1999,Mali,Burkina Faso,5,2,Friendly,TRUE,FALSE,FALSE
3/04/1999,Swaziland,Namibia,1,1,Friendly,TRUE,FALSE,FALSE
9/04/1999,Algeria,Liberia,4,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/04/1999,Gabon,South Africa,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/04/1999,Mauritius,Angola,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/04/1999,Uganda,Tunisia,0,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/04/1999,Zambia,Kenya,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/04/1999,Burkina Faso,Burundi,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/04/1999,Congo DR,Madagascar,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/04/1999,Ivory Coast,Congo,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/04/1999,Mali,Namibia,2,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/04/1999,Mozambique,Cameroon,1,6,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
13/04/1999,St. Vincent and the Grenadines,Grenada,2,1,Friendly,TRUE,FALSE,FALSE
14/04/1999,Mexico,Ecuador,0,0,Friendly,TRUE,FALSE,FALSE
15/04/1999,Venezuela,Colombia,1,1,Friendly,TRUE,FALSE,FALSE
22/04/1999,Paraguay,Colombia,0,2,Friendly,TRUE,FALSE,FALSE
25/04/1999,Swaziland,Lesotho,4,1,Friendly,TRUE,FALSE,FALSE
27/04/1999,Northern Ireland,Canada,1,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Austria,San Marino,7,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/04/1999,Bolivia,Chile,1,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Croatia,Italy,0,0,Friendly,TRUE,FALSE,FALSE
28/04/1999,Denmark,South Africa,1,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Georgia,Norway,1,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/04/1999,Germany,Scotland,0,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Greece,Switzerland,1,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Hungary,England,1,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Ireland,Sweden,2,0,Friendly,TRUE,FALSE,FALSE
28/04/1999,Latvia,Albania,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/04/1999,Malta,Iceland,1,2,Friendly,TRUE,FALSE,FALSE
28/04/1999,Netherlands,Morocco,1,2,Friendly,TRUE,FALSE,FALSE
28/04/1999,Paraguay,Mexico,2,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Poland,Czech Republic,2,1,Friendly,TRUE,FALSE,FALSE
28/04/1999,Romania,Belgium,1,0,Friendly,TRUE,FALSE,FALSE
28/04/1999,Slovenia,Finland,1,1,Friendly,TRUE,FALSE,FALSE
3/05/1999,Guernsey,Jersey,2,0,Friendly,TRUE,FALSE,FALSE
5/05/1999,Spain,Croatia,3,1,Friendly,TRUE,FALSE,FALSE
6/05/1999,Trinidad and Tobago,South Africa,2,0,Friendly,TRUE,FALSE,FALSE
8/05/1999,Namibia,Mali,0,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
9/05/1999,Jamaica,South Africa,1,1,Friendly,TRUE,FALSE,FALSE
16/05/1999,Libya,Senegal,2,1,Friendly,TRUE,FALSE,FALSE
16/05/1999,Swaziland,Botswana,2,1,Friendly,TRUE,FALSE,FALSE
19/05/1999,Russia,Belarus,1,1,Friendly,TRUE,FALSE,FALSE
19/05/1999,Slovakia,Bulgaria,2,0,Friendly,TRUE,FALSE,FALSE
20/05/1999,Norway,Jamaica,6,0,Friendly,TRUE,FALSE,FALSE
21/05/1999,Haiti,Honduras,0,2,Friendly,FALSE,FALSE,TRUE
22/05/1999,Uganda,Zambia,0,1,Friendly,TRUE,FALSE,FALSE
27/05/1999,Sweden,Jamaica,2,1,Friendly,TRUE,FALSE,FALSE
29/05/1999,Canada,Guatemala,1,0,Friendly,TRUE,FALSE,FALSE
29/05/1999,Chile,Costa Rica,3,0,Friendly,TRUE,FALSE,FALSE
29/05/1999,El Salvador,Colombia,2,1,Friendly,FALSE,FALSE,TRUE
29/05/1999,Ireland,Northern Ireland,0,1,Friendly,TRUE,FALSE,FALSE
29/05/1999,St. Kitts and Nevis,Antigua and Barbuda,4,1,Friendly,TRUE,FALSE,FALSE
30/05/1999,Lesotho,Mauritius,1,2,Friendly,TRUE,FALSE,FALSE
30/05/1999,Norway,Georgia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
1/06/1999,Mali,Senegal,1,1,Friendly,TRUE,FALSE,FALSE
2/06/1999,Canada,Guatemala,2,0,Friendly,TRUE,FALSE,FALSE
2/06/1999,Ecuador,Iran,1,1,Friendly,FALSE,FALSE,TRUE
4/06/1999,Canada,Iran,0,1,Friendly,TRUE,FALSE,FALSE
4/06/1999,Ecuador,Guatemala,3,1,Friendly,FALSE,FALSE,TRUE
4/06/1999,Germany,Moldova,6,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
4/06/1999,Poland,Bulgaria,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Albania,Norway,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Azerbaijan,Liechtenstein,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Bosnia-Herzegovina,Lithuania,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Brazil,Netherlands,2,2,Friendly,TRUE,FALSE,FALSE
5/06/1999,Denmark,Belarus,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,England,Sweden,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Estonia,Czech Republic,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Faroe Islands,Scotland,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Finland,Turkey,2,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,France,Russia,2,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Georgia,Greece,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Guam,Micronesia FS,3,0,Friendly,TRUE,FALSE,FALSE
5/06/1999,Iceland,Armenia,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Italy,Wales,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Korea Republic,Belgium,1,2,Friendly,TRUE,FALSE,FALSE
5/06/1999,Latvia,Slovenia,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Macedonia,Croatia,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Namibia,Ivory Coast,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Portugal,Slovakia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Romania,Hungary,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,South Africa,Mauritius,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Spain,San Marino,9,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Uganda,Liberia,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
5/06/1999,Ukraine,Andorra,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Burkina Faso,Senegal,2,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Cameroon,Eritrea,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Canada,Ecuador,1,2,Friendly,TRUE,FALSE,FALSE
6/06/1999,Gabon,Angola,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Guatemala,Iran,2,2,Friendly,FALSE,FALSE,TRUE
6/06/1999,Israel,Austria,5,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Kenya,Congo DR,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Mali,Congo,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Morocco,Guinea,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/06/1999,Tunisia,Algeria,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
8/06/1999,Brazil,Netherlands,3,1,Friendly,TRUE,FALSE,FALSE
8/06/1999,Serbia,Malta,4,1,Euro 2000 Qualifiers,FALSE,FALSE,TRUE
9/06/1999,Albania,Slovenia,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Andorra,France,0,1,Euro 2000 Qualifiers,FALSE,FALSE,TRUE
9/06/1999,Armenia,Ukraine,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Bulgaria,England,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Czech Republic,Scotland,3,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Estonia,Lithuania,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Faroe Islands,Bosnia-Herzegovina,2,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Greece,Latvia,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Hungary,Slovakia,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Ireland,Macedonia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Luxembourg,Poland,2,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Mexico,Argentina,2,2,Friendly,FALSE,FALSE,TRUE
9/06/1999,Moldova,Finland,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Portugal,Liechtenstein,8,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Romania,Azerbaijan,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Russia,Iceland,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Switzerland,Italy,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/06/1999,Wales,Denmark,0,2,Euro 2000 Qualifiers,FALSE,FALSE,TRUE
10/06/1999,Guam,Micronesia FS,4,1,Friendly,TRUE,FALSE,FALSE
13/06/1999,Kenya,Zanzibar,0,1,Friendly,TRUE,FALSE,FALSE
13/06/1999,USA,Argentina,1,0,Friendly,TRUE,FALSE,FALSE
15/06/1999,Venezuela,Ecuador,3,2,Friendly,TRUE,FALSE,FALSE
16/06/1999,Brazil,Poland,2,0,Friendly,FALSE,FALSE,TRUE
16/06/1999,South Africa,Zimbabwe,0,1,Friendly,TRUE,FALSE,FALSE
16/06/1999,Thailand,New Zealand,2,2,Friendly,TRUE,FALSE,FALSE
17/06/1999,Colombia,Peru,3,3,Friendly,TRUE,FALSE,FALSE
17/06/1999,Paraguay,Uruguay,2,3,Friendly,TRUE,FALSE,FALSE
18/06/1999,Saudi Arabia,Jordan,2,1,Friendly,TRUE,FALSE,FALSE
19/06/1999,Eritrea,Mozambique,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
19/06/1999,New Zealand,Poland,0,0,Friendly,FALSE,FALSE,TRUE
19/06/1999,Senegal,Burundi,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
19/06/1999,Thailand,Brazil,0,2,Friendly,TRUE,FALSE,FALSE
20/06/1999,Algeria,Uganda,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Angola,South Africa,2,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Chile,Bolivia,1,0,Friendly,TRUE,FALSE,FALSE
20/06/1999,Congo,Namibia,3,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Congo DR,Zambia,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Guinea,Togo,2,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Ivory Coast,Mali,0,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Liberia,Tunisia,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Madagascar,Kenya,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/06/1999,Mauritius,Gabon,2,2,African Cup of Nations 2000 Qualifiers,FALSE,FALSE,TRUE
20/06/1999,Venezuela,Peru,3,0,Friendly,TRUE,FALSE,FALSE
22/06/1999,Oman,New Zealand,1,0,Friendly,TRUE,FALSE,FALSE
22/06/1999,Saudi Arabia,Jordan,2,0,Friendly,TRUE,FALSE,FALSE
22/06/1999,Uganda,Zambia,0,1,Friendly,TRUE,FALSE,FALSE
23/06/1999,Peru,Venezuela,3,0,Friendly,TRUE,FALSE,FALSE
24/06/1999,Oman,New Zealand,2,2,Friendly,TRUE,FALSE,FALSE
24/06/1999,Paraguay,Colombia,2,1,Friendly,TRUE,FALSE,FALSE
26/06/1999,Argentina,Lithuania,0,0,Friendly,TRUE,FALSE,FALSE
26/06/1999,Brazil,Latvia,3,0,Friendly,TRUE,FALSE,FALSE
28/06/1999,Jordan,Iraq,0,1,Friendly,TRUE,FALSE,FALSE
29/06/1999,Paraguay,Bolivia,0,0,Copa America 1999,TRUE,FALSE,FALSE
29/06/1999,Peru,Japan,3,2,Copa America 1999,FALSE,FALSE,TRUE
29/06/1999,Singapore,New Zealand,0,1,Friendly,TRUE,FALSE,FALSE
29/06/1999,Zimbabwe,Egypt,1,1,Friendly,TRUE,FALSE,FALSE
30/06/1999,Brazil,Venezuela,7,0,Copa America 1999,FALSE,FALSE,TRUE
30/06/1999,Chile,Mexico,0,1,Copa America 1999,FALSE,FALSE,TRUE
30/06/1999,Jordan,Iraq,1,1,Friendly,TRUE,FALSE,FALSE
1/07/1999,Argentina,Ecuador,3,1,Copa America 1999,FALSE,FALSE,TRUE
1/07/1999,Malaysia,New Zealand,2,1,Friendly,TRUE,FALSE,FALSE
1/07/1999,Uruguay,Colombia,0,1,Copa America 1999,FALSE,FALSE,TRUE
2/07/1999,Lithuania,Indonesia,2,2,Friendly,FALSE,FALSE,TRUE
2/07/1999,Paraguay,Japan,4,0,Copa America 1999,TRUE,FALSE,FALSE
2/07/1999,Peru,Bolivia,1,0,Copa America 1999,FALSE,FALSE,TRUE
3/07/1999,Brazil,Mexico,2,1,Copa America 1999,FALSE,FALSE,TRUE
3/07/1999,Chile,Venezuela,3,0,Copa America 1999,FALSE,FALSE,TRUE
3/07/1999,Malaysia,New Zealand,1,5,Friendly,TRUE,FALSE,FALSE
4/07/1999,Argentina,Colombia,0,3,Copa America 1999,FALSE,FALSE,TRUE
4/07/1999,Uruguay,Ecuador,2,1,Copa America 1999,FALSE,FALSE,TRUE
5/07/1999,Bolivia,Japan,1,1,Copa America 1999,FALSE,FALSE,TRUE
5/07/1999,Paraguay,Peru,1,0,Copa America 1999,TRUE,FALSE,FALSE
6/07/1999,Brazil,Chile,1,0,Copa America 1999,FALSE,FALSE,TRUE
6/07/1999,Malawi,Uganda,0,2,Friendly,TRUE,FALSE,FALSE
6/07/1999,Mexico,Venezuela,3,1,Copa America 1999,FALSE,FALSE,TRUE
7/07/1999,Colombia,Ecuador,2,1,Copa America 1999,FALSE,FALSE,TRUE
7/07/1999,Uruguay,Argentina,0,2,Copa America 1999,FALSE,FALSE,TRUE
9/07/1999,Canada,Saudi Arabia,0,2,Friendly,FALSE,FALSE,TRUE
10/07/1999,Egypt,New Zealand,1,1,Friendly,FALSE,FALSE,TRUE
10/07/1999,Mexico,Peru,3,3,Copa America 1999,FALSE,FALSE,TRUE
10/07/1999,Paraguay,Uruguay,1,1,Copa America 1999,TRUE,FALSE,FALSE
11/07/1999,Brazil,Argentina,2,1,Copa America 1999,FALSE,FALSE,TRUE
11/07/1999,Chile,Colombia,3,2,Copa America 1999,FALSE,FALSE,TRUE
11/07/1999,Uzbekistan,Malaysia,3,0,Friendly,TRUE,FALSE,FALSE
12/07/1999,Micronesia FS,Northern Mariana Islands,7,0,Friendly,TRUE,FALSE,FALSE
13/07/1999,Jamaica,Saudi Arabia,2,1,Friendly,FALSE,FALSE,TRUE
13/07/1999,Uruguay,Chile,1,1,Copa America 1999,FALSE,FALSE,TRUE
14/07/1999,Mexico,Brazil,0,2,Copa America 1999,FALSE,FALSE,TRUE
15/07/1999,Egypt,New Zealand,1,0,Friendly,FALSE,FALSE,TRUE
15/07/1999,Jamaica,Saudi Arabia,0,4,Friendly,FALSE,FALSE,TRUE
16/07/1999,Jordan,Syria,1,0,Friendly,TRUE,FALSE,FALSE
17/07/1999,Chile,Mexico,1,2,Copa America 1999,FALSE,FALSE,TRUE
17/07/1999,Costa Rica,Saudi Arabia,1,0,Friendly,FALSE,FALSE,TRUE
18/07/1999,Brazil,Uruguay,3,0,Copa America 1999,FALSE,FALSE,TRUE
18/07/1999,Jordan,Syria,4,0,Friendly,TRUE,FALSE,FALSE
18/07/1999,Senegal,Eritrea,6,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
21/07/1999,Oman,Kenya,2,2,Friendly,TRUE,FALSE,FALSE
24/07/1999,Brazil,Germany,4,0,Confederations Cup 1999,FALSE,FALSE,TRUE
24/07/1999,New Zealand,USA,1,2,Confederations Cup 1999,FALSE,FALSE,TRUE
24/07/1999,Thailand,Uzbekistan,1,0,Friendly,TRUE,FALSE,FALSE
25/07/1999,Bolivia,Egypt,2,2,Confederations Cup 1999,FALSE,FALSE,TRUE
25/07/1999,Mexico,Saudi Arabia,5,1,Confederations Cup 1999,TRUE,FALSE,FALSE
27/07/1999,Mexico,Egypt,2,2,Confederations Cup 1999,TRUE,FALSE,FALSE
27/07/1999,Saudi Arabia,Bolivia,0,0,Confederations Cup 1999,FALSE,FALSE,TRUE
28/07/1999,Brazil,USA,1,0,Confederations Cup 1999,FALSE,FALSE,TRUE
28/07/1999,El Salvador,Guatemala,0,2,Friendly,FALSE,FALSE,TRUE
28/07/1999,Germany,New Zealand,2,0,Confederations Cup 1999,FALSE,FALSE,TRUE
29/07/1999,Egypt,Saudi Arabia,1,5,Confederations Cup 1999,FALSE,FALSE,TRUE
29/07/1999,Mexico,Bolivia,1,0,Confederations Cup 1999,TRUE,FALSE,FALSE
30/07/1999,New Zealand,Brazil,0,2,Confederations Cup 1999,FALSE,FALSE,TRUE
30/07/1999,USA,Germany,2,0,Confederations Cup 1999,FALSE,FALSE,TRUE
1/08/1999,Brazil,Saudi Arabia,8,2,Confederations Cup 1999,FALSE,FALSE,TRUE
1/08/1999,Mexico,USA,1,0,Confederations Cup 1999,TRUE,FALSE,FALSE
3/08/1999,Oman,Kyrgyzstan,3,0,Asian Cup 2000 Qualifiers,FALSE,FALSE,TRUE
3/08/1999,Rwanda,Kenya,0,0,Friendly,TRUE,FALSE,FALSE
3/08/1999,Tajikistan,Iraq,1,2,Asian Cup 2000 Qualifiers,TRUE,FALSE,FALSE
3/08/1999,USA,Saudi Arabia,2,0,Confederations Cup 1999,FALSE,FALSE,TRUE
4/08/1999,Mexico,Brazil,4,3,Confederations Cup 1999,TRUE,FALSE,FALSE
5/08/1999,Iraq,Oman,2,0,Asian Cup 2000 Qualifiers,FALSE,FALSE,TRUE
5/08/1999,Tajikistan,Kyrgyzstan,3,2,Asian Cup 2000 Qualifiers,TRUE,FALSE,FALSE
7/08/1999,Ghana,Jamaica,2,1,Friendly,TRUE,FALSE,FALSE
7/08/1999,Iraq,Kyrgyzstan,5,1,Asian Cup 2000 Qualifiers,FALSE,FALSE,TRUE
7/08/1999,Rwanda,Burundi,0,0,Friendly,TRUE,FALSE,FALSE
7/08/1999,Tajikistan,Oman,2,1,Asian Cup 2000 Qualifiers,TRUE,FALSE,FALSE
8/08/1999,Senegal,Zimbabwe,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
15/08/1999,Lesotho,Swaziland,0,3,Friendly,TRUE,FALSE,FALSE
15/08/1999,Zimbabwe,Eritrea,4,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
17/08/1999,Mozambique,Nigeria,0,1,Friendly,TRUE,FALSE,FALSE
18/08/1999,Belarus,Russia,0,2,Friendly,TRUE,FALSE,FALSE
18/08/1999,Belgium,Finland,3,4,Friendly,TRUE,FALSE,FALSE
18/08/1999,Cyprus,Romania,2,2,Friendly,TRUE,FALSE,FALSE
18/08/1999,Czech Republic,Switzerland,3,0,Friendly,TRUE,FALSE,FALSE
18/08/1999,Denmark,Netherlands,0,0,Friendly,TRUE,FALSE,FALSE
18/08/1999,Estonia,Armenia,2,0,Friendly,TRUE,FALSE,FALSE
18/08/1999,Faroe Islands,Iceland,0,1,Friendly,TRUE,FALSE,FALSE
18/08/1999,Greece,El Salvador,3,1,Friendly,TRUE,FALSE,FALSE
